"Player.Number","Player.Type","Missing.Players","Probabilities"
2,"Player",7,0.3375
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,0.1
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,0.1
2,"Player",6,0.1
2,"Player",7,0.1
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,0.1
2,"Player",6,0.1
2,"Player",7,0.175
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,0.1
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.2
2,"Player",3,0.25
2,"Player",4,0.25
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.2
2,"Player",3,0.25
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.2
2,"Player",3,0.2
2,"Player",4,0.25
2,"Player",5,0.25
2,"Player",6,0.25
2,"Player",7,0.3
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.2
2,"Player",4,0.2
2,"Player",5,0.2
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,0.1
2,"Player",6,0.1
2,"Player",7,0.1875
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.175
2,"Player",3,0.175
2,"Player",4,0.225
2,"Player",5,0.225
2,"Player",6,0.225
2,"Player",7,0.225
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.15
2,"Player",3,0.15
2,"Player",4,0.15
2,"Player",5,0.225
2,"Player",6,0.375
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.15
2,"Player",3,0.15
2,"Player",4,0.225
2,"Player",5,0.225
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.15
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.15
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.175
2,"Player",3,0.175
2,"Player",4,0.175
2,"Player",5,0.175
2,"Player",6,0.25
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.2
2,"Player",3,0.2
2,"Player",4,0.2
2,"Player",5,0.3
2,"Player",6,0.375
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,0.1
2,"Player",6,0.15
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.15
2,"Player",3,0.15
2,"Player",4,0.15
2,"Player",5,0.15
2,"Player",6,0.15
2,"Player",7,0.15
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.15
2,"Player",5,0.2
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.15
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.15
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.175
2,"Player",3,0.175
2,"Player",4,0.175
2,"Player",5,0.25
2,"Player",6,0.25
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,0.1
2,"Player",6,0.1
2,"Player",7,0.1875
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.15
2,"Player",3,0.15
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.15
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.15
2,"Player",3,0.15
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.15
2,"Player",3,0.15
2,"Player",4,0.15
2,"Player",5,0.15
2,"Player",6,0.29375
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.15
2,"Player",5,0.15
2,"Player",6,0.2625
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,0.1
2,"Player",6,0.225
2,"Player",7,0.3
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.15
2,"Player",3,0.2
2,"Player",4,0.2
2,"Player",5,0.2
2,"Player",6,0.2
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.15
2,"Player",4,0.15
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.15
2,"Player",3,0.15
2,"Player",4,0.25
2,"Player",5,0.3
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,0.1
2,"Player",6,0.1875
2,"Player",7,0.1875
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,0.2
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,0.1
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.2
2,"Player",3,0.2
2,"Player",4,0.2
2,"Player",5,0.2
2,"Player",6,0.2
2,"Player",7,0.25
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.15
2,"Player",3,0.15
2,"Player",4,0.15
2,"Player",5,0.15
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,0.175
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.15
2,"Player",3,0.2
2,"Player",4,0.2
2,"Player",5,0.2
2,"Player",6,0.275
2,"Player",7,0.275
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.225
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.15
2,"Player",3,0.2
2,"Player",4,0.3
2,"Player",5,0.3
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.15
2,"Player",5,0.25
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.15
2,"Player",4,0.15
2,"Player",5,0.15
2,"Player",6,0.15
2,"Player",7,0.15
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,0.15
2,"Player",6,0.15
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,0.15
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,0.2125
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.15
2,"Player",3,0.15
2,"Player",4,0.15
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.2
2,"Player",5,0.25
2,"Player",6,0.25
2,"Player",7,0.3625
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.2
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1875
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1875
2,"Player",5,0.1875
2,"Player",6,0.1875
2,"Player",7,0.31875
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,0.1
2,"Player",6,0.1
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.15
2,"Player",4,0.15
2,"Player",5,0.15
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.15
2,"Player",3,0.15
2,"Player",4,0.15
2,"Player",5,0.15
2,"Player",6,0.15
2,"Player",7,0.225
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.15
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1875
2,"Player",5,0.1875
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,0.20625
2,"Player",6,0.25625
2,"Player",7,0.25625
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.15
2,"Player",5,0.15
2,"Player",6,0.15
2,"Player",7,0.15
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.15
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,NA
2,"Player",2,NA
2,"Player",3,NA
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,0.1
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.1
2,"Player",4,0.1
2,"Player",5,0.1
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.15
2,"Player",2,0.15
2,"Player",3,0.15
2,"Player",4,NA
2,"Player",5,NA
2,"Player",6,NA
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
2,"Player",2,0.1
2,"Player",3,0.15
2,"Player",4,0.2
2,"Player",5,0.3
2,"Player",6,0.3
2,"Player",7,NA
2,"Player",8,NA
2,"Player",0,0.1
2,"Player",1,0.1
